Brand;Retailer ID;Invoice Date;Region;State;City;Units Sold;Operating Profit;Operating Margin;Sales Method;Product Name;Product ID
NIKE;1185732;18/11/2021;Midwest;Missouri;St. Louis;350;$30.625 ;35%;In-store;Nike Air Zoom Terra Kiger 6;CJ0220-400
NIKE;1185732;18/11/2021;Midwest;Missouri;St. Louis;295;$25.813 ;35%;In-store;Jordan Proto-React Z;CI3794-600
NIKE;1185732;18/11/2021;Midwest;Missouri;St. Louis;325;$32.500 ;40%;In-store;Nike Air Force 1 SP;CQ6566-700
NIKE;1185732;18/11/2021;Midwest;Missouri;St. Louis;300;$47.250 ;35%;In-store;Nike Zoom Pegasus Turbo;AJ4115-060
NIKE;1185732;18/11/2021;Midwest;Missouri;St. Louis;400;$100.000 ;50%;In-store;Nike Free RN 5.0;AQ1316-500
NIKE;1185732;17/12/2021;Midwest;Missouri;St. Louis;650;$117.000 ;40%;In-store;Air Jordan OG;133000-106
NIKE;1185732;17/12/2021;Midwest;Missouri;St. Louis;450;$55.125 ;35%;In-store;Nike Air Zoom Pegasus 36;BV5740-101
NIKE;1185732;17/12/2021;Midwest;Missouri;St. Louis;400;$49.000 ;35%;In-store;Nike Air Max Tailwind IV SE;CJ9681-001
NIKE;1185732;17/12/2021;Midwest;Missouri;St. Louis;350;$49.000 ;40%;In-store;Nike Air VaporMax 2019 Premium;AT6817-300
NIKE;1185732;17/12/2021;Midwest;Missouri;St. Louis;350;$55.125 ;35%;In-store;NikeCourt Air Zoom Vapor Cage 4;CD0431-107
NIKE;1185732;17/12/2021;Midwest;Missouri;St. Louis;450;$112.500 ;50%;In-store;Air Jordan 1 Nova XX;AV4052-116
NIKE;1185732;11/01/2021;Midwest;Missouri;St. Louis;675;$67.500 ;40%;In-store;Nike Air Max Tailwind IV;CK4122-100
NIKE;1185732;11/01/2021;Midwest;Missouri;St. Louis;475;$41.563 ;35%;In-store;Nike Flex RN 2019;AQ7483-001
NIKE;1185732;11/01/2021;Midwest;Missouri;St. Louis;475;$24.938 ;35%;In-store;Nike Mercurial Superfly 7 Club TF;AT7980-606
NIKE;1185732;11/01/2021;Midwest;Missouri;St. Louis;325;$26.000 ;40%;In-store;Nike Free X Metcon 2;CD8526-446
NIKE;1185732;11/01/2021;Midwest;Missouri;St. Louis;375;$45.938 ;35%;In-store;Nike Mercurial Vapor 13 Academy MDS MG;CJ1292-703
NIKE;1185732;11/01/2021;Midwest;Missouri;St. Louis;475;$59.375 ;50%;In-store;Nike Air Max Impact;CI1396-004
NIKE;1185732;11/02/2021;Midwest;Missouri;St. Louis;725;$72.500 ;40%;In-store;Nike Classic Cortez;807471-103
NIKE;1185732;11/02/2021;Midwest;Missouri;St. Louis;375;$32.813 ;35%;In-store;Nike Air Max 90 Premium;CJ1794-600
NIKE;1185732;11/02/2021;Midwest;Missouri;St. Louis;425;$22.313 ;35%;In-store;Nike Renew Run;CK6360-001
NIKE;1185732;11/02/2021;West;Utah;Salt Lake City;300;$24.000 ;40%;In-store;Nike Air Max 270 Special Edition;CQ6549-001
NIKE;1185732;11/02/2021;West;Utah;Salt Lake City;375;$45.938 ;35%;In-store;Nike React Metcon AMP;CN5501-046
NIKE;1185732;11/02/2021;West;Utah;Salt Lake City;450;$56.250 ;50%;In-store;Nike Air Force 1 Sage Low;AR5339-002
NIKE;1185732;10/03/2021;West;Utah;Salt Lake City;670;$80.400 ;40%;In-store;Nike Air Max Triax 96;CD2053-105
NIKE;1185732;10/03/2021;West;Utah;Salt Lake City;350;$36.750 ;35%;In-store;Nike Mercurial Vapor 13 Academy MDS TF;CJ1306-401
NIKE;1185732;10/03/2021;West;Utah;Salt Lake City;400;$28.000 ;35%;In-store;PG 3 NASA;CI2666-400
NIKE;1185732;10/03/2021;West;Utah;Salt Lake City;250;$25.000 ;40%;In-store;Nike Mercurial Vapor 13 Academy MDS IC;CJ1300-401
NIKE;1185732;10/03/2021;West;Utah;Salt Lake City;300;$42.000 ;35%;In-store;Nike Tiempo Legend 8 Club MG;AT6107-606
NIKE;1185732;10/03/2021;West;Utah;Salt Lake City;400;$60.000 ;50%;In-store;Nike Air Max 90;CI7395-100
NIKE;1185732;11/04/2021;West;Utah;Salt Lake City;625;$75.000 ;40%;In-store;Nike Air VaporMax Flyknit 2 LXX;AT5673-700
NIKE;1185732;11/04/2021;West;Utah;Salt Lake City;325;$28.438 ;35%;In-store;Nike Mercurial Superfly 7 Elite SE FG;CT1099-093
NIKE;1185732;11/04/2021;West;Utah;Salt Lake City;325;$17.063 ;35%;In-store;Nike Free RN 5.0 AW;BV7775-100
NIKE;1185732;11/04/2021;West;Utah;Salt Lake City;250;$20.000 ;40%;In-store;Air Jordan 1 Jester XX Low Laced;CI7815-602
NIKE;1185732;11/04/2021;West;Utah;Salt Lake City;275;$33.688 ;35%;In-store;Nike Metcon 5 Premium;CJ0818-146
NIKE;1185732;11/04/2021;West;Utah;Salt Lake City;400;$50.000 ;50%;In-store;Nike Free RN 5.0;CI1289-100
NIKE;1185732;12/05/2021;West;Utah;Salt Lake City;670;$93.800 ;40%;In-store;Nike Zoom Rival Fly;CD7287-003
NIKE;1185732;12/05/2021;West;Utah;Salt Lake City;375;$39.375 ;35%;In-store;Nike SB Zoom Stefan Janoski Canvas RM;AR7718-001
NIKE;1185732;12/05/2021;West;Utah;Salt Lake City;350;$30.625 ;35%;In-store;Nike Tiempo Legend 8 Academy IC;AT6099-606
NIKE;1185732;12/05/2021;West;Utah;Salt Lake City;275;$27.500 ;40%;In-store;Nike SB Bruin High;923112-001
NIKE;1185732;12/05/2021;West;Utah;Salt Lake City;300;$42.000 ;35%;In-store;PG 3;AO2607-401
NIKE;1185732;12/05/2021;West;Utah;Salt Lake City;400;$90.000 ;50%;In-store;Nike Free TR Ultra;AO3424-001
NIKE;1185732;11/06/2021;West;Utah;Salt Lake City;650;$78.000 ;40%;In-store;Nike PhantomVNM Club FG;AO0577-717
NIKE;1185732;11/06/2021;West;Utah;Salt Lake City;400;$35.000 ;35%;In-store;Nike MX-720-818;BQ5972-001
NIKE;1185732;11/06/2021;West;Utah;Salt Lake City;425;$29.750 ;35%;In-store;Air Jordan 7 Retro;313358-006
NIKE;1185732;11/06/2021;West;Utah;Salt Lake City;400;$32.000 ;40%;In-store;Nike SFB Gen 2 20cm (approx.);922474-001
NIKE;1185732;11/06/2021;West;Utah;Salt Lake City;400;$49.000 ;35%;In-store;Nike Mercurial Superfly 7 Elite MDS FG;BQ5469-703
NIKE;1185732;11/06/2021;West;Utah;Salt Lake City;575;$115.000 ;50%;In-store;Nike Epic Phantom React;CI1290-100
NIKE;1185732;10/07/2021;West;Utah;Salt Lake City;800;$112.000 ;40%;In-store;Nike Air Max 720 SE;BV6484-002
NIKE;1185732;10/07/2021;West;Utah;Salt Lake City;550;$57.750 ;35%;In-store;Nike Air Huarache Ultra;885118-001
NIKE;1185732;10/07/2021;West;Utah;Salt Lake City;475;$41.563 ;35%;In-store;Nike Wildhorse 6;BV7099-400
NIKE;1185732;10/07/2021;West;Utah;Salt Lake City;425;$42.500 ;40%;In-store;Nike Air Max 270 React SE;BV3387-400
NIKE;1185732;10/07/2021;West;Utah;Salt Lake City;425;$52.063 ;35%;In-store;Nike Benassi JDI BETRUE;CD2717-001
NIKE;1185732;10/07/2021;West;Utah;Salt Lake City;600;$120.000 ;50%;In-store;Nike Zoom Rise;BQ5467-101
NIKE;1185732;11/08/2021;West;Utah;Salt Lake City;750;$105.000 ;40%;In-store;Nike Tiempo Legend 8 Club IC;AT6110-004
NIKE;1185732;11/08/2021;West;Utah;Salt Lake City;525;$64.313 ;35%;In-store;Nike Air Max 2017;849560-001
NIKE;1185732;11/08/2021;West;Utah;Salt Lake City;450;$47.250 ;35%;In-store;Nike Flex RN 2018;AA7408-008
NIKE;1185732;11/08/2021;West;Utah;Salt Lake City;375;$30.000 ;40%;In-store;NikeCourt Royale AC;BQ9138-601
NIKE;1185732;11/08/2021;West;Utah;Salt Lake City;350;$36.750 ;35%;In-store;Jordan Air Latitude 720;AV5187-602
NIKE;1185732;11/08/2021;West;Utah;Salt Lake City;525;$91.875 ;50%;In-store;Nike Phantom Vision 2 Club Dynamic Fit TF;CD4173-606
NIKE;1185732;12/09/2021;West;Utah;Salt Lake City;650;$78.000 ;40%;In-store;Nike Air Force 1 '07 SE;AA0287-002
NIKE;1185732;12/09/2021;West;Utah;Salt Lake City;450;$39.375 ;35%;In-store;Nike Zoom Fly 3 Premium;BV7756-001
NIKE;1185732;12/09/2021;West;Utah;Salt Lake City;350;$12.250 ;35%;In-store;Nike SB Alleyoop;CJ0882-001
NIKE;1185732;12/09/2021;West;Utah;Salt Lake City;325;$13.000 ;40%;In-store;Nike Mercurial Vapor 13 Elite SE FG;CD6720-808
NIKE;1185732;12/09/2021;West;Utah;Salt Lake City;325;$22.750 ;35%;In-store;Nike Air VaporMax 2019;AR6632-603
NIKE;1185732;12/09/2021;West;Utah;Salt Lake City;400;$50.000 ;50%;In-store;Nike Air Zoom Structure 22;AA1640-002
NIKE;1185732;11/10/2021;West;Utah;Salt Lake City;575;$69.000 ;40%;In-store;NikeCourt Air Zoom Vapor X;AA8027-109
NIKE;1185732;11/10/2021;West;Utah;Salt Lake City;400;$28.000 ;35%;In-store;LeBron Soldier 13 SFG;AR4225-100
NIKE;1185732;11/10/2021;West;Utah;Salt Lake City;300;$21.000 ;35%;In-store;Air Jordan 13 Retro;414571-030
NIKE;1185732;11/10/2021;West;Utah;Salt Lake City;275;$22.000 ;40%;In-store;Nike React Element 55 Premium;CD6964-002
NIKE;1185732;11/10/2021;West;Utah;Salt Lake City;275;$28.875 ;35%;In-store;Nike Zoom Pegasus Turbo 2;CN7383-300
NIKE;1185732;11/10/2021;West;Utah;Salt Lake City;400;$70.000 ;50%;In-store;Nike Air Max 97;CI7388-600
NIKE;1185732;11/11/2021;West;Utah;Salt Lake City;550;$66.000 ;40%;In-store;Nike Free RN Flyknit 3.0;BV7782-001
NIKE;1185732;11/11/2021;West;Utah;Salt Lake City;400;$28.000 ;35%;In-store;Nike Air Force 1 GORE-TEX ®;CK2630-001
NIKE;1185732;11/11/2021;West;Utah;Salt Lake City;345;$24.150 ;35%;In-store;Nike Air Zoom Pegasus 36;CN6867-001
NIKE;1185732;11/11/2021;West;Utah;Salt Lake City;375;$30.000 ;40%;In-store;Nike Phantom Venom Academy TF;AO0571-606
NIKE;1185732;11/11/2021;West;Utah;Salt Lake City;350;$49.000 ;35%;In-store;Kyrie 4;943806-602
NIKE;1185732;11/11/2021;West;Utah;Salt Lake City;450;$101.250 ;50%;In-store;Nike Metcon 4 XD Patch;BQ7978-001
NIKE;1185732;10/12/2021;West;Utah;Salt Lake City;700;$112.000 ;40%;In-store;NikeCourt Royale SL;844896-002
NIKE;1185732;10/12/2021;West;Utah;Salt Lake City;500;$52.500 ;35%;In-store;Nike React Metcon;BQ6046-010
NIKE;1185732;10/12/2021;West;Utah;Salt Lake City;450;$47.250 ;35%;In-store;Nike Phantom Vision 2 Academy Dynamic Fit TF;CD4172-606
NIKE;1185732;10/12/2021;West;Utah;Salt Lake City;400;$48.000 ;40%;In-store;Nike ZoomX Vista Grind SP;CT5770-300
NIKE;1185732;10/12/2021;West;Utah;Salt Lake City;400;$56.000 ;35%;In-store;Nike Air Max 90;CU3004-176
NIKE;1185732;10/12/2021;West;Utah;Salt Lake City;500;$112.500 ;50%;In-store;Nike Air Max 270 React;CI3899-200
NIKE;1128299;24/01/2021;West;Utah;Salt Lake City;350;$36.750 ;35%;In-store;Nike Zoom Fly SP Fast;BV0389-001
NIKE;1128299;24/01/2021;West;Utah;Salt Lake City;350;$49.000 ;35%;In-store;Nike Drop-Type;CQ0989-002
NIKE;1128299;24/01/2021;West;Utah;Salt Lake City;350;$49.000 ;35%;In-store;Nike Air Max 98 SE;CI7379-400
NIKE;1128299;24/01/2021;West;Utah;Salt Lake City;200;$28.000 ;35%;In-store;Nike Zoom Rival Fly 2;CN6881-300
NIKE;1128299;24/01/2021;West;Utah;Salt Lake City;150;$27.000 ;40%;In-store;Nike MX-720-818;CI3869-500
NIKE;1128299;24/01/2021;West;Utah;Salt Lake City;400;$48.000 ;30%;In-store;Nike Blazer Low LE;AV9370-001
NIKE;1128299;24/02/2021;West;Utah;Salt Lake City;450;$47.250 ;35%;In-store;Nike Zoom Pegasus Turbo 2 Rise;BV1134-001
NIKE;1128299;24/02/2021;West;Utah;Salt Lake City;350;$49.000 ;35%;In-store;Nike Air Max 98;CT1531-001
NIKE;1128299;24/02/2021;West;Utah;Salt Lake City;350;$49.000 ;35%;In-store;Nike Air Max Dia SE;AR7410-603
NIKE;1128299;24/02/2021;West;Oregon;Portland;200;$28.000 ;35%;In-store;Nike Mercurial Superfly 7 Academy MDS TF;BQ5435-401
NIKE;1128299;24/02/2021;West;Oregon;Portland;125;$22.500 ;40%;In-store;Nike Tanjun;812655-011
NIKE;1128299;24/02/2021;West;Oregon;Portland;325;$39.000 ;30%;In-store;Nike Air Max 90;325213-139
NIKE;1128299;23/03/2021;West;Oregon;Portland;475;$66.500 ;35%;In-store;Nike Air Max 720 BETRUE;CJ5472-900
NIKE;1128299;23/03/2021;West;Oregon;Portland;325;$56.875 ;35%;In-store;Nike Odyssey React;AO9820-001
NIKE;1128299;23/03/2021;West;Oregon;Portland;350;$67.375 ;35%;In-store;Nike Legend React;AA1626-602
NIKE;1128299;23/03/2021;West;Oregon;Portland;250;$43.750 ;35%;In-store;Nike Air Zoom Winflo 6;AQ8228-102
NIKE;1128299;23/03/2021;West;Oregon;Portland;100;$22.000 ;40%;In-store;Nike Air Zoom Vomero 14;AH7858-010
NIKE;1128299;23/03/2021;West;Oregon;Portland;300;$45.000 ;30%;In-store;Nike Air VaporMax SE;CI1246-302
NIKE;1128299;24/04/2021;West;Oregon;Portland;475;$91.438 ;35%;In-store;Nike Mercurial Superfly 7 Academy MDS IC;BQ5430-401
NIKE;1128299;24/04/2021;West;Oregon;Portland;275;$57.750 ;35%;In-store;NikeCourt Air Max Wildcard;AO7353-105
NIKE;1128299;24/04/2021;West;Oregon;Portland;325;$68.250 ;35%;In-store;Nike Air Max 98;CI3709-001
NIKE;1128299;24/04/2021;West;Oregon;Portland;225;$35.438 ;35%;In-store;Nike SB Zoom Stefan Janoski Mid RM;AT7324-001
NIKE;1128299;24/04/2021;West;Oregon;Portland;125;$25.000 ;40%;In-store;NikeCourt Air Zoom Zero;AA8022-107
NIKE;1128299;24/04/2021;West;Oregon;Portland;300;$58.500 ;30%;In-store;Nike x Olivia Kim Air Footscape;CK3321-100
NIKE;1128299;25/05/2021;West;Oregon;Portland;500;$87.500 ;35%;In-store;Nike M2K Tekno;AO3108-018
NIKE;1128299;25/05/2021;West;Oregon;Portland;350;$67.375 ;35%;In-store;PG 3;AO2607-401
NIKE;1128299;25/05/2021;West;Oregon;Portland;350;$67.375 ;35%;In-store;Air Jordan 5 Retro;CN2932-100
NIKE;1128299;25/05/2021;West;Oregon;Portland;275;$48.125 ;35%;In-store;Nike Air Max Dia NRG;CQ2503-900
NIKE;1128299;25/05/2021;West;Oregon;Portland;175;$31.500 ;40%;In-store;Nike Mercurial Vapor 13 Elite FG;AQ4176-049
NIKE;1128299;25/05/2021;West;Oregon;Portland;525;$94.500 ;30%;In-store;Nike Air Max 720;AR9293-603
NIKE;1128299;24/06/2021;West;Oregon;Portland;775;$149.188 ;35%;In-store;Nike Zoom KD12;AR4229-003
NIKE;1128299;24/06/2021;West;Oregon;Portland;650;$147.875 ;35%;In-store;Air Jordan 7 Retro;313358-006
NIKE;1128299;24/06/2021;West;Oregon;Portland;650;$182.000 ;35%;In-store;Nike Mercurial Superfly 7 Academy IC;AT7975-606
NIKE;1128299;24/06/2021;West;Oregon;Portland;525;$147.000 ;35%;In-store;Nike Air Zoom Pegasus 36 FlyEase;BV0614-005
NIKE;1128299;24/06/2021;West;Oregon;Portland;400;$144.000 ;40%;In-store;Nike Daybreak;CQ7620-001
NIKE;1128299;24/06/2021;West;Oregon;Portland;700;$220.500 ;30%;In-store;Nike P-6000 Icon Clash;BV1021-007
NIKE;1128299;23/07/2021;West;Oregon;Portland;850;$252.875 ;35%;In-store;Nike Mercurial Superfly 7 Elite FG;AQ4174-049
NIKE;1128299;23/07/2021;West;Oregon;Portland;700;$220.500 ;35%;In-store;Nike SB Chron Solarsoft Premium;CK0980-002
NIKE;1128299;23/07/2021;West;Oregon;Portland;650;$204.750 ;35%;In-store;Nike Tiempo Legend 8 Club TF;AT6109-606
NIKE;1128299;23/07/2021;West;Oregon;Portland;550;$163.625 ;35%;In-store;Nike Air Max Bella TR 3;CJ0842-600
NIKE;1128299;23/07/2021;West;Oregon;Portland;600;$216.000 ;40%;In-store;Nike Blazer Low Suede;AV9373-002
NIKE;1128299;23/07/2021;West;Oregon;Portland;600;$189.000 ;30%;In-store;Nike Air Max 95 Premium;807443-503
NIKE;1128299;24/08/2021;West;Oregon;Portland;800;$252.000 ;35%;In-store;Nike Pre-Love O.X.;AO3166-300
NIKE;1128299;24/08/2021;West;Oregon;Portland;775;$217.000 ;35%;In-store;Nike Mercurial Vapor 13 Academy MG;AT5269-606
NIKE;1128299;24/08/2021;West;Oregon;Portland;650;$159.250 ;35%;In-store;Nike Mercurial Superfly 7 Academy MG;AT7946-414
NIKE;1128299;24/08/2021;West;Oregon;Portland;425;$104.125 ;35%;In-store;Nike Air Force 1 '07 SE;CI3446-001
NIKE;1128299;24/08/2021;West;Oregon;Portland;425;$119.000 ;40%;In-store;Nike Zoom Pegasus Turbo XX;AR4347-600
NIKE;1128299;24/08/2021;West;Oregon;Portland;250;$56.250 ;30%;In-store;Nike React Metcon;BQ6044-100
NIKE;1128299;25/09/2021;West;Oregon;Portland;450;$78.750 ;35%;In-store;Nike Air Max 200;CI3867-001
NIKE;1128299;25/09/2021;West;Oregon;Portland;450;$86.625 ;35%;In-store;Nike Phantom Venom Academy IC;AO0570-810
NIKE;1128299;25/09/2021;West;Oregon;Portland;250;$43.750 ;35%;In-store;Nike Phantom Vision Academy Dynamic Fit IC;AO3267-080
NIKE;1128299;25/09/2021;West;Oregon;Portland;200;$35.000 ;35%;In-store;Air Jordan 1 Jester XX Low Laced SE;CQ0278-200
NIKE;1128299;25/09/2021;West;Oregon;Portland;225;$54.000 ;40%;In-store;Nike Mercurial Vapor 13 Club MG;AT7968-606
NIKE;1128299;25/09/2021;West;Oregon;Portland;250;$33.750 ;30%;In-store;Nike Zoom Pegasus Turbo 2 Special Edition;BV7757-500
NIKE;1128299;24/10/2021;West;Oregon;Portland;350;$49.000 ;35%;In-store;Nike Metcon 5 AMP;CN5455-160
NIKE;1128299;24/10/2021;West;Oregon;Portland;525;$101.063 ;35%;In-store;Air Jordan 5 Retro;CD2722-001
NIKE;1128299;24/10/2021;West;Oregon;Portland;350;$61.250 ;35%;In-store;Nike ZoomX Vaporfly NEXT%;AO4568-600
NIKE;1128299;24/10/2021;West;Oregon;Portland;325;$51.188 ;35%;In-store;Nike Mercurial Vapor 13 Academy IC;AT7993-414
NIKE;1128299;24/10/2021;West;Oregon;Portland;300;$66.000 ;40%;In-store;Nike Tiempo Legend 8 Academy TF;AT6100-606
NIKE;1128299;24/10/2021;West;Oregon;Portland;350;$63.000 ;30%;In-store;Kyrie 6 'Enlightenment';BQ4630-500
NIKE;1128299;24/11/2021;West;Oregon;Portland;575;$90.563 ;35%;In-store;Nike React Metcon AMP;CT9155-063
NIKE;1128299;24/11/2021;West;Oregon;Portland;650;$113.750 ;35%;In-store;Air Jordan 8 Retro;CI1236-100
NIKE;1128299;24/11/2021;West;Oregon;Portland;475;$74.813 ;35%;In-store;Nike Phantom Venom Club IC;AO0578-717
NIKE;1128299;24/11/2021;West;Oregon;Portland;450;$86.625 ;35%;In-store;Nike Mercurial Superfly 7 Academy TF;AT7978-414
NIKE;1128299;24/11/2021;West;Oregon;Portland;425;$127.500 ;40%;In-store;Nike Air Max 98;AH6799-300
NIKE;1128299;24/11/2021;West;Oregon;Portland;550;$132.000 ;30%;In-store;Nike P-6000 SE;CJ9585-600
NIKE;1128299;23/12/2021;West;Oregon;Portland;750;$170.625 ;35%;In-store;Nike Air Force 1 '07 Essential;CJ1646-600
NIKE;1128299;23/12/2021;West;Oregon;Portland;750;$196.875 ;35%;In-store;Nike Air Force 1 '07;CT4328-101
NIKE;1128299;23/12/2021;West;Oregon;Portland;550;$134.750 ;35%;In-store;Nike Air Force 1 Sage Low LX;CI3482-200
NIKE;1128299;23/12/2021;West;Oregon;Portland;550;$134.750 ;35%;In-store;Nike Air Max Dia SE;CD0479-200
NIKE;1128299;23/12/2021;West;Oregon;Portland;475;$152.000 ;40%;In-store;Nike Air Max Verona;CZ6156-101
NIKE;1128299;23/12/2021;West;Oregon;Portland;575;$146.625 ;30%;In-store;Nike Free Metcon 3;CJ6314-146
NIKE;1128299;17/01/2021;West;Oregon;Portland;400;$56.000 ;40%;In-store;NikeCourt Blanc;CI0808-100
NIKE;1128299;17/01/2021;West;Oregon;Portland;400;$72.000 ;40%;In-store;Nike Free Metcon 3;CJ0861-017
NIKE;1128299;17/01/2021;West;Oregon;Portland;400;$72.000 ;40%;In-store;Nike Zoom Pegasus Turbo 2;AT8242-009
NIKE;1128299;17/01/2021;West;Oregon;Portland;250;$45.000 ;40%;In-store;Nike Air Max 270 React ENG;CK2595-500
NIKE;1128299;17/01/2021;West;Oregon;Portland;200;$45.000 ;45%;In-store;Nike Air Max 90;CD0490-104
NIKE;1128299;17/01/2021;West;Oregon;Portland;450;$70.875 ;35%;In-store;Nike Air Force 1 '07;315115-112
NIKE;1128299;17/02/2021;West;Oregon;Portland;500;$70.000 ;40%;In-store;Jordan Air Max 200 XX;AV5186-101
NIKE;1128299;17/02/2021;West;Oregon;Portland;400;$72.000 ;40%;In-store;Nike SuperRep Go;CJ0860-668
NIKE;1128299;17/02/2021;West;Oregon;Portland;400;$72.000 ;40%;In-store;Nike Air VaporMax Flyknit 3;AJ6910-009
NIKE;1128299;17/02/2021;South;Louisiana;New Orleans;250;$45.000 ;40%;In-store;Nike Air Zoom SuperRep;BQ7043-668
NIKE;1128299;17/02/2021;South;Louisiana;New Orleans;175;$39.375 ;45%;In-store;Nike Air Max 270 React ENG;CK2608-100
NIKE;1128299;17/02/2021;South;Louisiana;New Orleans;375;$59.063 ;35%;In-store;Nike Air Max 97;921733-104
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;525;$94.500 ;40%;In-store;Nike Air Force 1 '07;CJ1379-001
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;375;$82.500 ;40%;In-store;Nike Court Vintage Premium;CT1726-100
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;400;$96.000 ;40%;In-store;Nike Air Max 97;CT4525-001
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;300;$66.000 ;40%;In-store;Nike SB Bruin High;923112-001
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;150;$40.500 ;45%;In-store;Air Jordan XXXIV PF;BQ3381-600
NIKE;1128299;16/03/2021;South;Louisiana;New Orleans;350;$55.125 ;35%;In-store;Nike Metcon 5;AO2982-076
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;525;$105.000 ;40%;In-store;Nike React Phantom Run Flyknit 2;CJ0277-002
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;325;$71.500 ;40%;In-store;Nike Joyride Run Flyknit;AQ2730-009
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;375;$82.500 ;40%;In-store;Nike Air Max 90;CT1030-100
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;275;$44.000 ;40%;In-store;Nike Air VaporMax 360;CK9671-001
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;175;$35.438 ;45%;In-store;Nike Offcourt;BQ4632-602
NIKE;1128299;17/04/2021;South;Louisiana;New Orleans;350;$73.500 ;35%;In-store;Nike React Phantom Run Flyknit 2;CJ0280-001
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;550;$99.000 ;40%;In-store;Jordan Break;AR6374-402
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;400;$80.000 ;40%;In-store;LeBron 7 QS;CU5646-001
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;400;$80.000 ;40%;In-store;Nike In-Season TR 9;AR4543-013
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;325;$58.500 ;40%;In-store;Nike Joyride Run FlyKnit;CI3707-100
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;225;$40.500 ;45%;In-store;Nike ZoomX Vista Grind;CQ9500-100
NIKE;1128299;18/05/2021;South;Louisiana;New Orleans;575;$130.813 ;35%;Online;Nike Air Force 1 Sage Low;CJ1642-002
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;825;$198.000 ;40%;Online;Nike Air Force 1 '07 LV8;CD0888-002
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;700;$196.000 ;40%;Online;Nike Air Max 720;CI3868-001
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;700;$238.000 ;40%;Online;Nike Air Max Dia;CJ0636-100
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;575;$195.500 ;40%;Online;Air Jordan 1 Mid SE;852542-087
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;450;$192.375 ;45%;Online;Nike Daybreak;CK2351-601
NIKE;1128299;17/06/2021;South;Louisiana;New Orleans;750;$288.750 ;35%;Online;Nike SB Shane;BV0657-400
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;900;$324.000 ;40%;Online;Nike Mercurial Vapor 13 Club Neymar Jr. TF;AT8000-104
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;750;$285.000 ;40%;Online;Air Jordan 1 Mid;554724-066
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;700;$266.000 ;40%;Online;Nike Air Max 270 React;CJ0619-100
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;600;$216.000 ;40%;Online;Nike Air Max 98;CJ0592-001
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;650;$277.875 ;45%;Online;Nike Joyride Dual Run Premium;CT3867-001
NIKE;1128299;16/07/2021;South;Louisiana;New Orleans;650;$250.250 ;35%;Online;Nike Free RN Flyknit 3.0 2020;CJ0267-001
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;850;$323.000 ;40%;Online;Nike Mercurial Vapor 13 Club Neymar Jr IC;AT7998-104
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;825;$280.500 ;40%;Online;Nike Mercurial Vapor 13 Elite Neymar Jr. FG;AT7898-104
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;700;$210.000 ;40%;Online;PG 4 EP;CD5086-500
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;475;$142.500 ;40%;Online;Air Max 97 LX;CJ0625-700
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;475;$138.938 ;45%;Online;Nike Air Max 90;CT4352-104
NIKE;1128299;17/08/2021;South;Louisiana;New Orleans;300;$73.500 ;35%;Online;Jordan 'Why Not?' Zer0.3 PF;CD3002-103
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;500;$90.000 ;40%;Online;Nike Air Zoom SuperRep;CD3460-010
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;500;$100.000 ;40%;Online;Nike Metcon 5 AMP;CD3395-006
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;300;$54.000 ;40%;Online;Nike Air Max Tailwind 99;CQ6569-001
NIKE;1128299;18/09/2021;South;Louisiana;New Orleans;250;$45.000 ;40%;Online;Nike Mercurial Vapor 13 Club IC;AT7997-606
